,Unnamed: 0,name,url,food_details,rating,review_number,longitude,latitude,price,food_category,weighted_rating,rating_group,price_category,rest_details
104,104,Pale blue smoke shack,https://foodpanda.my/restaurant/w6ek/pale-blue-smoke-shack,"['Chicken', 'Rice Dishes', 'Meat', 'Asian']",4.8,70,101.632181,3.1944675,3,International,4.59,4.50-4.69,Expensive,"Chicken, Rice Dishes, Meat, Asian"
105,105,The brew house k gallery kepong,https://foodpanda.my/restaurant/c1gt/the-brew-house-k-gallery-kepong,"['Noodles', 'Malaysian food', 'Pasta', 'Burgers', 'Western', 'Asian']",4.3,315,101.6304539,3.1958318,3,Malaysian,4.34,4.30-4.49,Expensive,"Noodles, Malaysian food, Pasta, Burgers, Western, Asian"
106,106,Al monis curry house,https://foodpanda.my/restaurant/b7ow/al-monis-curry-house,"['Noodles', 'Rice Dishes', 'Malaysian food']",4.5,36,101.6381285,3.2156774,2,Mamak,4.46,4.30-4.49,Moderate,"Noodles, Rice Dishes, Malaysian food"
107,107,Sichuan impression si chuan yin xiang,https://foodpanda.my/restaurant/a3ll/sichuan-impression-si-chuan-yin-xiang,"['Noodles', 'Seafood', 'Chinese']",4.6,120,101.615325,3.2097237,3,Chinese,4.53,4.50-4.69,Expensive,"Noodles, Seafood, Chinese"
108,108,Kafe nelson tan,https://foodpanda.my/restaurant/x9ew/kafe-nelson-tan,"['American', 'Rice Dishes', 'Pasta', 'Meat']",5.0,11,101.6434755,3.2166967,3,International,4.5,4.50-4.69,Expensive,"American, Rice Dishes, Pasta, Meat"
109,109,Restoran saji bistari,https://foodpanda.my/restaurant/s8gl/restoran-saji-bistari,['Asian'],4.4,95,101.62602,3.20675,1,Mamak,4.43,4.30-4.49,Cheap,Asian
110,110,Bak kut teh sunny coffee shop,https://foodpanda.my/restaurant/s4xa/bak-kut-teh-sunny-coffee-shop,['Chinese'],4.5,35,101.6055192,3.18642355,3,Chinese,4.46,4.30-4.49,Expensive,Chinese
111,111,Taufufa at kepong,https://foodpanda.my/restaurant/d7xq/taufufa-at-kepong,"['Malaysian food', 'Desserts']",3.5,15,101.6376107,3.2152554,2,Chinese,4.33,4.30-4.49,Moderate,"Malaysian food, Desserts"
112,112,Forest cafe restaurant,https://foodpanda.my/restaurant/e8pq/forest-cafe-restaurant,"['Chicken', 'Rice Dishes', 'Soups', 'Korean']",4.5,188,101.6163324,3.1964544,3,Korean,4.48,4.30-4.49,Expensive,"Chicken, Rice Dishes, Soups, Korean"
113,113,Little nyonya cuisine aeon metro prima kepong,https://foodpanda.my/restaurant/w4db/little-nyonya-cuisine-aeon-metro-prima-kepong,"['Noodles', 'Rice Dishes', 'Asian']",4.5,208,101.6390403,3.2130455,3,Nyonya,4.48,4.30-4.49,Expensive,"Noodles, Rice Dishes, Asian"
114,114,Gerobak sate at restoran nasi kandar sedap,https://foodpanda.my/restaurant/b8ds/gerobak-sate-at-restoran-nasi-kandar-sedap,"['Rice Dishes', 'Malaysian food']",4.5,61,101.61551,3.1870896,1,Malay,4.47,4.30-4.49,Cheap,"Rice Dishes, Malaysian food"
115,115,Don t yell at me kepong,https://foodpanda.my/restaurant/r3ig/don-t-yell-at-me-kepong,['Beverages'],4.4,152,101.649838,3.211695,2,Beverages,4.42,4.30-4.49,Moderate,Beverages
116,116,Srk borneo noodle house metro perdana,https://foodpanda.my/restaurant/i8yt/srk-borneo-noodle-house-metro-perdana,"['Noodles', 'Asian']",4.6,804,101.6381981,3.2156872,2,Borneo,4.58,4.50-4.69,Moderate,"Noodles, Asian"
117,117,Janwa thai restaurant,https://foodpanda.my/restaurant/n6ok/janwa-thai-restaurant,"['Thai', 'Seafood', 'Soups']",4.3,586,101.63096395,3.1941459,3,Thai,4.32,4.30-4.49,Expensive,"Thai, Seafood, Soups"
118,118,Restaurant tan heng noodle house,https://foodpanda.my/restaurant/y0rx/restaurant-tan-heng-noodle-house,"['Noodles', 'Rice Dishes', 'Chinese']",4.4,169,101.6369744,3.2138886,3,Chinese,4.42,4.30-4.49,Expensive,"Noodles, Rice Dishes, Chinese"
119,119,Pj paramount garden hokkien mee,https://foodpanda.my/restaurant/t1cu/pj-paramount-garden-hokkien-mee,['Chinese'],4.1,362,101.6251867,3.1928174,3,Chinese,4.18,4.00-4.29,Expensive,Chinese
120,120,9th floor restaurant,https://foodpanda.my/restaurant/q5js/9th-floor-restaurant,"['Chicken', 'Rice Dishes', 'Malaysian food', 'Seafood', 'Meat']",4.2,99,101.62999725,3.19389009,3,Chinese,4.33,4.30-4.49,Expensive,"Chicken, Rice Dishes, Malaysian food, Seafood, Meat"
121,121,Out of concept cafe kepong,https://foodpanda.my/restaurant/p9ad/out-of-concept-cafe-kepong,['Malaysian food'],4.5,26,101.647645,3.212544,3,International,4.46,4.30-4.49,Expensive,Malaysian food
122,122,Ulu yam mee house,https://foodpanda.my/restaurant/t1wc/ulu-yam-mee-house,"['Noodles', 'Rice Dishes', 'Chinese']",4.3,525,101.6455762,3.2097769,3,Chinese,4.32,4.30-4.49,Expensive,"Noodles, Rice Dishes, Chinese"
123,123,Tang jia shao la tang jia roast,https://foodpanda.my/restaurant/b8ch/tang-jia-shao-la-tang-jia-roast,['Chinese'],4.3,188,101.6466384,3.2099506,3,Chinese,4.35,4.30-4.49,Expensive,Chinese
124,124,Vergine cafe,https://foodpanda.my/restaurant/p7tj/vergine-cafe,"['American', 'Chicken', 'Pasta', 'Meat']",4.3,77,101.61599731,3.20890999,3,International,4.38,4.30-4.49,Expensive,"American, Chicken, Pasta, Meat"
125,125,Bms organics ativo plaza ,https://foodpanda.my/restaurant/n1ds/bms-organics-ativo-plaza-,"['Rice Dishes', 'Asian']",4.3,163,101.616213,3.196554,3,International,4.36,4.30-4.49,Expensive,"Rice Dishes, Asian"
126,126,Chicken rice at chang cheng 8 kopitiam,https://foodpanda.my/restaurant/inep/chicken-rice-at-chang-cheng-8-kopitiam,"['Beverages', 'Rice Dishes', 'Chinese']",4.4,30,101.6423914,3.2120902,2,Chinese,4.44,4.30-4.49,Moderate,"Beverages, Rice Dishes, Chinese"
127,127,Full wealth seafood restaurant fu lin yu chi jiu jia,https://foodpanda.my/restaurant/x9wh/full-wealth-seafood-restaurant-fu-lin-yu-chi-jiu-jia,"['Noodles', 'Chicken', 'Rice Dishes', 'Chinese']",4.6,8,101.6448762,3.2106777,3,Chinese,4.46,4.30-4.49,Expensive,"Noodles, Chicken, Rice Dishes, Chinese"
128,128,Hokkien meeat desa aman puri,https://foodpanda.my/restaurant/onte/hokkien-meeat-desa-aman-puri,"['Noodles', 'Beverages', 'Rice Dishes', 'Desserts', 'Soups', 'Chinese']",4.3,91,101.6158695,3.210193,3,Chinese,4.38,4.30-4.49,Expensive,"Noodles, Beverages, Rice Dishes, Desserts, Soups, Chinese"
129,129,Dja burger manjalara,https://foodpanda.my/restaurant/f8qe/dja-burger-manjalara,"['Malaysian food', 'Burgers']",4.5,171,101.62583509,3.19249395,3,American,4.48,4.30-4.49,Expensive,"Malaysian food, Burgers"
130,130,Pandan cendol manjalara kepong,https://foodpanda.my/restaurant/z8bk/pandan-cendol-manjalara-kepong,"['Noodles', 'Chicken', 'Malaysian food']",4.5,210,101.6281073,3.1953333,2,Mamak,4.48,4.30-4.49,Moderate,"Noodles, Chicken, Malaysian food"
131,131,Leaf on bowl 1,https://foodpanda.my/restaurant/t6ql/leaf-on-bowl-1,"['Noodles', 'Beverages', 'Malaysian food']",4.6,203,101.6166302,3.19596355,3,Chinese,4.55,4.50-4.69,Expensive,"Noodles, Beverages, Malaysian food"
132,132,Autumn cafe,https://foodpanda.my/restaurant/y8gj/autumn-cafe,"['Beverages', 'Rice Dishes', 'Pasta', 'Meat', 'Burgers', 'Asian']",4.4,105,101.6148707,3.1863522,3,International,4.42,4.30-4.49,Expensive,"Beverages, Rice Dishes, Pasta, Meat, Burgers, Asian"
133,133,Sattisorru loke yew golden plus,https://foodpanda.my/restaurant/c1wf/sattisorru-loke-yew-golden-plus,"['Indian', 'Seafood', 'Meat']",4.6,56,101.6427759,3.1877326,3,Indian,4.5,4.50-4.69,Expensive,"Indian, Seafood, Meat"
134,134,The vegends vegetarian house,https://foodpanda.my/restaurant/f4js/the-vegends-vegetarian-house,"['Noodles', 'Beverages', 'Rice Dishes', 'Chinese']",3.9,55,101.6295748,3.193805,3,International,4.26,4.00-4.29,Expensive,"Noodles, Beverages, Rice Dishes, Chinese"
135,135,Mini tunip cake at ice 22 kopitiam,https://foodpanda.my/restaurant/f20x/mini-tunip-cake-at-ice-22-kopitiam,"['Beverages', 'Chinese']",4.0,1,101.64320758,3.217122,1,Desserts,4.45,4.30-4.49,Cheap,"Beverages, Chinese"
136,136,Firdouse at taman city,https://foodpanda.my/restaurant/o82m/firdouse-at-taman-city,"['Noodles', 'Beverages', 'Chicken', 'Rice Dishes', 'Malaysian food']",4.2,23,101.6688351,3.1967852,1,Mamak,4.4,4.30-4.49,Cheap,"Noodles, Beverages, Chicken, Rice Dishes, Malaysian food"
137,137,Mangobox,https://foodpanda.my/restaurant/ot5u/mangobox,"['Rice Dishes', 'Pasta', 'Western']",4.0,1,101.6209077,3.2120969,1,International,4.45,4.30-4.49,Cheap,"Rice Dishes, Pasta, Western"
138,138,Zhui wei zhui wei pork satay at restaurant woh gei,https://foodpanda.my/restaurant/hbf4/zhui-wei-zhui-wei-pork-satay-at-restaurant-woh-gei,"['Malaysian food', 'Meat']",5.0,1,101.6060286,3.1930454,3,Chinese,4.46,4.30-4.49,Expensive,"Malaysian food, Meat"
139,139,Makchaq kitchen food,https://foodpanda.my/restaurant/dqq3/makchaq-kitchen-food,"['Noodles', 'Rice Dishes', 'Asian']",5.0,1,101.6384449,3.2209387,2,International,4.46,4.30-4.49,Moderate,"Noodles, Rice Dishes, Asian"
140,140,Peng leng jeng cafe ping jing zheng plj cafe,https://foodpanda.my/restaurant/wjil/peng-leng-jeng-cafe-ping-jing-zheng-plj-cafe,"['Noodles', 'Beverages', 'Chicken', 'Rice Dishes', 'Meat', 'Chinese']",3.0,1,101.6420436,3.2132219,1,Chinese,4.44,4.30-4.49,Cheap,"Noodles, Beverages, Chicken, Rice Dishes, Meat, Chinese"
141,141,Zhui wei zhui wei pork satay at restoran w d s,https://foodpanda.my/restaurant/rt1h/zhui-wei-zhui-wei-pork-satay-at-restoran-w-d-s,"['Meat', 'Chinese']",0.0,0,101.6073792,3.2050589,2,Chinese,0.0,No rating,Moderate,"Meat, Chinese"
142,142,Beans dot residensi kepongmas dou dian,https://foodpanda.my/restaurant/dqdy/beans-dot-residensi-kepongmas-dou-dian,"['Snacks', 'Beverages']",5.0,10,101.64194985,3.2199189,2,Beverages,4.5,4.50-4.69,Moderate,"Snacks, Beverages"
143,143,Lily ayam penyet,https://foodpanda.my/restaurant/ag5q/lily-ayam-penyet,"['Chicken', 'Indonesian', 'Fish']",4.5,20,101.6446402,3.2167219,2,Indonesian,4.46,4.30-4.49,Moderate,"Chicken, Indonesian, Fish"
144,144,Givher kepong,https://foodpanda.my/restaurant/k51y/givher-kepong,"['Beverages', 'Desserts', 'Asian']",0.0,0,101.645482,3.2120324,3,Beverages,0.0,No rating,Expensive,"Beverages, Desserts, Asian"
145,145,Tang sui jie tang shui jie kepong,https://foodpanda.my/restaurant/sj4q/tang-sui-jie-tang-shui-jie-kepong,"['Beverages', 'Desserts']",4.8,6,101.6425577,3.1997447,1,Desserts,4.47,4.30-4.49,Cheap,"Beverages, Desserts"
146,146,Ice 22 kopitiam,https://foodpanda.my/restaurant/f2up/ice-22-kopitiam,"['Chicken', 'Rice Dishes', 'Chinese']",0.0,0,101.64289579,3.21703168,2,Chinese,0.0,No rating,Moderate,"Chicken, Rice Dishes, Chinese"
147,147,Beans factory residensi kepongmas,https://foodpanda.my/restaurant/k0od/beans-factory-residensi-kepongmas,"['Snacks', 'Desserts']",4.7,20,101.641912,3.21992689,2,Desserts,4.49,4.30-4.49,Moderate,"Snacks, Desserts"
148,148,Restoran thaj 1,https://foodpanda.my/restaurant/n8ao/restoran-thaj-1,"['Noodles', 'Indian', 'Soups']",4.3,771,101.62527038,3.1938175,2,Indian,4.32,4.30-4.49,Moderate,"Noodles, Indian, Soups"
149,149,Madam hang restaurant,https://foodpanda.my/restaurant/n7ss/madam-hang-restaurant,"['Noodles', 'Rice Dishes', 'Chinese']",4.4,912,101.61629254,3.21166221,2,Chinese,4.4,4.30-4.49,Moderate,"Noodles, Rice Dishes, Chinese"
150,150,Chatto kepong,https://foodpanda.my/restaurant/e7fm/chatto-kepong,"['Beverages', 'Chicken', 'Rice Dishes', 'Asian']",4.5,1195,101.6418087,3.219974,3,International,4.5,4.50-4.69,Expensive,"Beverages, Chicken, Rice Dishes, Asian"
151,151,Donutes coffee and bakery bandar menjalara,https://foodpanda.my/restaurant/w1xc/donutes-coffee-and-bakery-bandar-menjalara,['Cakes'],4.6,520,101.6302468,3.1960803,3,Desserts,4.58,4.50-4.69,Expensive,Cakes
152,152,Brilliant nasi lemak kepong,https://foodpanda.my/restaurant/n8jw/brilliant-nasi-lemak-kepong,"['Noodles', 'Rice Dishes', 'Malaysian food', 'Asian']",4.5,1482,101.642797,3.21583,2,Malay,4.5,4.50-4.69,Moderate,"Noodles, Rice Dishes, Malaysian food, Asian"
153,153,Classic taiwan braised pork rice kepong,https://foodpanda.my/restaurant/uwqb/classic-taiwan-braised-pork-rice-kepong,"['Noodles', 'Beverages', 'Rice Dishes', 'Desserts', 'Chinese']",4.3,132,101.6446226,3.2171166,2,Chinese,4.36,4.30-4.49,Moderate,"Noodles, Beverages, Rice Dishes, Desserts, Chinese"
154,154,Jordan hong kong restaurant at kepong,https://foodpanda.my/restaurant/ox9p/jordan-hong-kong-restaurant-at-kepong,['Asian'],4.2,167,101.6416326,3.2154753,3,Chinese,4.29,4.00-4.29,Expensive,Asian
155,155,Ring zhi vegetarian,https://foodpanda.my/restaurant/v84x/ring-zhi-vegetarian,"['Noodles', 'Beverages', 'Rice Dishes', 'Meat', 'Fish', 'Chinese']",4.4,77,101.642487,3.212824,3,Chinese,4.43,4.30-4.49,Expensive,"Noodles, Beverages, Rice Dishes, Meat, Fish, Chinese"
156,156,Restoran kai tian bak kut teh,https://foodpanda.my/restaurant/f9ue/restoran-kai-tian-bak-kut-teh,"['Beverages', 'Soups', 'Chinese']",4.4,111,101.6445375,3.2128415,2,Chinese,4.42,4.30-4.49,Moderate,"Beverages, Soups, Chinese"
157,157,Sweet forest cafe,https://foodpanda.my/restaurant/l3yc/sweet-forest-cafe,"['Noodles', 'American', 'Beverages', 'Rice Dishes', 'Burgers']",4.5,525,101.6435334,3.2173041,2,International,4.49,4.30-4.49,Moderate,"Noodles, American, Beverages, Rice Dishes, Burgers"
158,158,Anjung bunda cafe,https://foodpanda.my/restaurant/q6xt/anjung-bunda-cafe,"['Noodles', 'Chicken', 'Malaysian food']",4.5,2755,101.6365256,3.221696,2,Malay,4.5,4.50-4.69,Moderate,"Noodles, Chicken, Malaysian food"
159,159,Walls ice cream kedai ubat and runcit hoong heng,https://foodpanda.my/restaurant/ov7d/walls-ice-cream-kedai-ubat-and-runcit-hoong-heng,['Desserts'],4.7,15,101.63913295,3.22446512,3,Desserts,4.48,4.30-4.49,Expensive,Desserts
160,160,Sen kee satay,https://foodpanda.my/restaurant/n3rx/sen-kee-satay,['Chinese'],5.0,2,101.62880894,3.2162536,1,Chinese,4.46,4.30-4.49,Cheap,Chinese
161,161,Thai siam noodles,https://foodpanda.my/restaurant/d3ue/thai-siam-noodles,"['Noodles', 'Thai', 'Beverages', 'Snacks', 'Rice Dishes']",4.5,168,101.6408494,3.215294,3,Thai,4.48,4.30-4.49,Expensive,"Noodles, Thai, Beverages, Snacks, Rice Dishes"
162,162,Little garden cafe,https://foodpanda.my/restaurant/m3bw/little-garden-cafe,['Chinese'],4.4,3314,101.6381587,3.2157002,1,International,4.4,4.30-4.49,Cheap,Chinese
163,163,Ayam geprek bar bar ayu molek enterprise 8,https://foodpanda.my/restaurant/a1hq/ayam-geprek-bar-bar-ayu-molek-enterprise-8,"['Noodles', 'Chicken', 'Rice Dishes', 'Indonesian']",4.5,760,101.63945549,3.21217225,2,Indonesian,4.49,4.30-4.49,Moderate,"Noodles, Chicken, Rice Dishes, Indonesian"
164,164,Kfc aeon metro prima kepong,https://foodpanda.my/restaurant/p0oo/kfc-aeon-metro-prima-kepong,"['Halal', 'Fast Food']",4.3,2535,101.63875625,3.2131053,3,Fast Food,4.31,4.30-4.49,Expensive,"Halal, Fast Food"
165,165,Kopi street kepong,https://foodpanda.my/restaurant/n5qp/kopi-street-kepong,"['Rice Dishes', 'Malaysian food', 'Meat']",4.5,2291,101.64002523,3.21573334,2,Chinese,4.5,4.50-4.69,Moderate,"Rice Dishes, Malaysian food, Meat"
166,166,Super kitchen chilli pan mee kepong,https://foodpanda.my/restaurant/l3jc/super-kitchen-chilli-pan-mee-kepong,"['Noodles', 'Chicken', 'Chinese']",4.6,278,101.6427028,3.2154632,3,Chinese,4.56,4.50-4.69,Expensive,"Noodles, Chicken, Chinese"
167,167,The chicken rice shop metro prima kepong,https://foodpanda.my/restaurant/q9xc/the-chicken-rice-shop-metro-prima-kepong,"['Noodles', 'Halal', 'Rice Dishes', 'Malaysian food']",4.5,1120,101.638762,3.21311765,3,Chinese,4.5,4.50-4.69,Expensive,"Noodles, Halal, Rice Dishes, Malaysian food"
168,168,Pinto noodle,https://foodpanda.my/restaurant/wedl/pinto-noodle,"['Noodles', 'Thai']",4.7,101,101.6500916,3.2117904,2,Thai,4.58,4.50-4.69,Moderate,"Noodles, Thai"
169,169,Teppanyaki aeon metro prima,https://foodpanda.my/restaurant/m7fr/teppanyaki-aeon-metro-prima,"['Beverages', 'Japanese']",4.3,810,101.63899994,3.21341991,2,Japanese,4.32,4.30-4.49,Moderate,"Beverages, Japanese"
170,170,Ah boy pan mee,https://foodpanda.my/restaurant/h6hk/ah-boy-pan-mee,"['Noodles', 'Soups', 'Chinese']",4.6,245,101.6433782,3.2099086,2,Chinese,4.56,4.50-4.69,Moderate,"Noodles, Soups, Chinese"
171,171,Boost juice aeon metro prima,https://foodpanda.my/restaurant/ggub/boost-juice-aeon-metro-prima,"['Halal', 'Healthy Food']",4.6,257,101.63930095,3.21315385,2,Beverages,4.56,4.50-4.69,Moderate,"Halal, Healthy Food"
172,172,Kong yeah hong kong restaurant,https://foodpanda.my/restaurant/z53b/kong-yeah-hong-kong-restaurant,"['Noodles', 'Beverages', 'Rice Dishes', 'Asian']",4.8,36,101.6492958,3.2113164,3,Chinese,4.54,4.50-4.69,Expensive,"Noodles, Beverages, Rice Dishes, Asian"
173,173,Foo fee kepong,https://foodpanda.my/restaurant/q7yj/foo-fee-kepong,"['Noodles', 'Seafood', 'Meat', 'Chinese']",4.6,376,101.64400895,3.21729915,2,International,4.57,4.50-4.69,Moderate,"Noodles, Seafood, Meat, Chinese"
174,174,Texas chicken kepong,https://foodpanda.my/restaurant/n4no/texas-chicken-kepong,"['Chicken', 'Halal', 'Rice Dishes', 'Fast Food']",4.4,1326,101.6480797,3.2126821,1,Fast Food,4.4,4.30-4.49,Cheap,"Chicken, Halal, Rice Dishes, Fast Food"
175,175,Yun bridge noodle at kepong henge,https://foodpanda.my/restaurant/q3gi/yun-bridge-noodle-at-kepong-henge,"['Noodles', 'Chinese']",4.3,295,101.6412249,3.22052104,2,Chinese,4.34,4.30-4.49,Moderate,"Noodles, Chinese"
176,176,Ci xin vegetarian food,https://foodpanda.my/restaurant/a7hw/ci-xin-vegetarian-food,"['Noodles', 'Rice Dishes', 'Meat', 'Asian']",4.6,62,101.6584749,3.2078593,3,Chinese,4.51,4.50-4.69,Expensive,"Noodles, Rice Dishes, Meat, Asian"
177,177,Honey probiotic the blue juice company 02,https://foodpanda.my/restaurant/hoxt/honey-probiotic-the-blue-juice-company-02,['Beverages'],5.0,3,101.6673082,3.2045187,1,Beverages,4.47,4.30-4.49,Cheap,Beverages
178,178,Dominos pizza kepong,https://foodpanda.my/restaurant/n0yp/dominos-pizza-kepong,"['American', 'Halal', 'Pizza']",4.6,1528,101.649682,3.211225,3,Fast Food,4.59,4.50-4.69,Expensive,"American, Halal, Pizza"
179,179,3358 steam fish,https://foodpanda.my/restaurant/x0hz/3358-steam-fish,"['Rice Dishes', 'Meat', 'Soups', 'Chinese']",4.7,140,101.6510378,3.1888179,3,Chinese,4.6,4.50-4.69,Expensive,"Rice Dishes, Meat, Soups, Chinese"
180,180,Sizzlingandclaypot by cerrasa segambut,https://foodpanda.my/restaurant/faqf/sizzlingandclaypot-by-cerrasa-segambut,"['Noodles', 'Rice Dishes', 'Malaysian food']",4.4,58,101.6546153,3.19769112,3,Chinese,4.43,4.30-4.49,Expensive,"Noodles, Rice Dishes, Malaysian food"
181,181,Golden mamak,https://foodpanda.my/restaurant/q4mw/golden-mamak,"['Beverages', 'Rice Dishes', 'Indian']",4.4,1126,101.6559745,3.1973569,1,Mamak,4.4,4.30-4.49,Cheap,"Beverages, Rice Dishes, Indian"
182,182,Thyme out mexican cantina mont kiara north,https://foodpanda.my/restaurant/g6s8/thyme-out-mexican-cantina-mont-kiara-north,"['Beverages', 'Chicken', 'Mexican', 'Meat']",4.5,135,101.652516,3.1889722,3,Mexican,4.48,4.30-4.49,Expensive,"Beverages, Chicken, Mexican, Meat"
183,183,Restoran thambi corner,https://foodpanda.my/restaurant/f5rd/restoran-thambi-corner,"['Rice Dishes', 'Indian']",4.5,16,101.645446,3.21661,3,Indian,4.46,4.30-4.49,Expensive,"Rice Dishes, Indian"
184,184,Cik syaa kitchen,https://foodpanda.my/restaurant/d5el/cik-syaa-kitchen,"['Malaysian food', 'Desserts']",4.7,116,101.6111073,3.1961628,3,Malay,4.58,4.50-4.69,Expensive,"Malaysian food, Desserts"
185,185,Hometown bak kut teh,https://foodpanda.my/restaurant/a0be/hometown-bak-kut-teh,"['Rice Dishes', 'Soups', 'Chinese']",4.1,6,101.6321471,3.1932743,3,Chinese,4.43,4.30-4.49,Expensive,"Rice Dishes, Soups, Chinese"
186,186,Restoran up grade,https://foodpanda.my/restaurant/v9gr/restoran-up-grade,"['Rice Dishes', 'Chinese']",4.0,11,101.6320896,3.1942506,3,Japanese,4.41,4.30-4.49,Expensive,"Rice Dishes, Chinese"
187,187,Victoria bakery cafe kepong,https://foodpanda.my/restaurant/x5rm/victoria-bakery-cafe-kepong,['Cakes'],4.5,55,101.6404053,3.2154558,1,Desserts,4.47,4.30-4.49,Cheap,Cakes
188,188,Mingkee seafood noodlemin ji la la mi,https://foodpanda.my/restaurant/y4ey/mingkee-seafood-noodlemin-ji-la-la-mi,"['Noodles', 'Seafood']",4.6,41,101.6408142,3.2155078,3,Chinese,4.49,4.30-4.49,Expensive,"Noodles, Seafood"
189,189,Kedai kopi 1313 beverage,https://foodpanda.my/restaurant/f2mc/kedai-kopi-1313-beverage,"['Beverages', 'Chinese']",4.8,26,101.6449658,3.2167689,1,Beverages,4.52,4.50-4.69,Cheap,"Beverages, Chinese"
190,190,Friendster hub kepong,https://foodpanda.my/restaurant/u6fq/friendster-hub-kepong,"['International', 'Western', 'Asian']",4.4,37,101.64323655,3.2168268,3,International,4.44,4.30-4.49,Expensive,"International, Western, Asian"
191,191,Familymart aman puri famima,https://foodpanda.my/restaurant/s1yd/familymart-aman-puri-famima,"['Beverages', 'Japanese', 'Desserts']",4.5,1310,101.6156528,3.211576,1,International,4.5,4.50-4.69,Cheap,"Beverages, Japanese, Desserts"
192,192,Ma la you huo spice spirit,https://foodpanda.my/restaurant/x3tx/ma-la-you-huo-spice-spirit,['Chinese'],4.1,79,101.615767,3.1928931,3,Chinese,4.3,4.30-4.49,Expensive,Chinese
193,193,Meat one cuisine,https://foodpanda.my/restaurant/q2je/meat-one-cuisine,"['Fish', 'Asian']",4.2,201,101.6325427,3.1953038,3,International,4.28,4.00-4.29,Expensive,"Fish, Asian"
194,194,Little wok kitchen kepong,https://foodpanda.my/restaurant/i4vh/little-wok-kitchen-kepong,"['Beverages', 'Chicken', 'Rice Dishes', 'Meat', 'Chinese']",4.4,12,101.6525016,3.2156724,2,Chinese,4.44,4.30-4.49,Moderate,"Beverages, Chicken, Rice Dishes, Meat, Chinese"
195,195,Kedai bakso putri,https://foodpanda.my/restaurant/d5wt/kedai-bakso-putri,"['Noodles', 'Rice Dishes', 'Malaysian food', 'Soups']",4.5,533,101.60381989,3.192677,2,Indonesian,4.49,4.30-4.49,Moderate,"Noodles, Rice Dishes, Malaysian food, Soups"
196,196,All taste restaurant jia fan wu,https://foodpanda.my/restaurant/o6ve/all-taste-restaurant-jia-fan-wu,"['Meat', 'Chinese']",4.4,841,101.645311,3.207935,3,Chinese,4.41,4.30-4.49,Expensive,"Meat, Chinese"
